1993-12-31,4236102.0,4236102.0,,,-29475344.0,,,173742280.0,-161776372.0,20822032.0,-74499608.0,467616868.0,321659832.0,,1224916876.0,,,,,,1580243500.0,76933352.0,,111749412.0,-54218408.0,25824728.0,,,,321659832.0,20822032.0,,-2366140.0,,76933352.0,,,,,,-5408320.0,132436236.0,,,,757300008.0,51243832.0,84910624.0,,350053512.0,316995156.0,316995156.0,,516224144.0,350053512.0,,,125946252.0,316995156.0,0.0,,100121524.0,,504528652.0,233842236.0,,,316995156.0,,1.223632,-28326076.0,,52257892.0,22038904.0,1741141020.0,1869962.0,,1580243500.0,,173742280.0,,,-23864212.0,233842236.0,,1135071160.0,22038904.0,-101406000.0,1109246432.0,,,,,,,757300008.0,1075714848.0,2230932.0,,-5408320.0,-35154080.0,,-161776372.0,29340136.0,467616868.0,-949893426.0,,20551616.0,40359588.0,0.85181,,,,1430973868.0,24126984.0,,,1224916876.0,1235192684.0,1075714848.0,27379620.0,504528652.0,,1741141020.0,516224144.0,,77000956.0,111749412.0,,2230932.0,,16795580.0,132436236.0,,,,-949893426.0,,-16360168.0,380958918.0,-101406000.0,,,,22917756.0,195781184.0,22917756.0,,,352149236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,12422750.0,12422750.0,,,,,,,,,,,,,,,,,,,,,0.100725,,,,123333333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12422750.0,,,142307692.0,,,,,,,,,,,0.087295,,,,,,,,,,,,,,,,374898450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374898450.0,,,374898450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,12052010.0,12052010.0,,,,,,,,,,,,,,,,,,,,,0.097719,,,,123333333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12052010.0,,,142307692.0,,,,,,,,,,,0.08469,,,,,,,,,,,,,,,,363710118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363710118.0,,,363710118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,11712535.0,11712535.0,,,,,,,,,,,,,,,,,,,,,0.094967,,,,123333333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11712535.0,,,142307692.0,,,,,,,,,,,0.082304,,,,,,,,,,,,,,,,353465313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353465313.0,,,353465313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,12322941.0,12322941.0,,,-47844324.0,,,68440410.0,-110016360.0,7483671.0,50658696.0,420364836.0,388127484.0,,1282714002.0,,,,,,1640970765.0,103875912.0,,103811949.0,-115261326.0,26608608.0,,,,388127484.0,7483671.0,,-3006261.0,,103875912.0,,,,,1790964.0,8826894.0,129844890.0,,,,862349166.0,154662534.0,,,350389314.0,268772526.0,268772526.0,,464051565.0,350389314.0,,1790964.0,138799710.0,268772526.0,0.0,,112191102.0,,503452773.0,250990812.0,,,268772526.0,,1.976457,-16566417.0,,83279826.0,23218569.0,1746765567.0,11235570.0,,1640970765.0,,68440410.0,,,-30062610.0,250990812.0,,1119544389.0,23218569.0,-121145922.0,1092935781.0,,,,,,,862349166.0,1137517992.0,2110779.0,,-47652435.0,-19380789.0,,-110016360.0,35819280.0,420364836.0,-948204837.0,,46373175.0,35627391.0,1.631057,,,,1428357753.0,28431373.0,,,1282714002.0,1231735491.0,1137517992.0,124599924.0,503452773.0,,1746765567.0,464051565.0,,29934684.0,103811949.0,,2110779.0,,23462783.0,129844890.0,,,,-948204837.0,,-28847313.0,367961814.0,-121145922.0,,-9722376.0,,47460546.0,196622262.0,47460546.0,,,288217278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,13812174.0,13812174.0,,,,,,,,,,,,,,,,,,,,,0.099101,,,,139375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13812174.0,,,139375000.0,,,,,,,,,,,0.099101,,,,,,,,,,,,,,,,365124510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365124510.0,,,365124510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,14003062.0,14003062.0,,,,,,191270524.0,,,,347376408.0,,,,47095500.0,,,,,,,0.10047,,,,139375000.0,,,294378272.0,,,,,89104686.0,,,-6593370.0,,,,,,,292180482.0,,,,,350453314.0,138146800.0,,,,,,,,138146800.0,,,,,517673736.0,,76106328.0,,,,,,,,35039052.0,1650100732.0,14003062.0,,1573994404.0,139375000.0,,,,,251113206.0,,,,,,0.10047,,,,,,740969200.0,,45086092.0,,,,,-81129848.0,,,40439336.0,,,,,,323075130.0,,,,,,1164451936.0,,1056320668.0,,,282635794.0,,485648796.0,,,154159270.0,,,23987308.0,,132181370.0,9984246.0,,,30894648.0,,,370170630.0,-118931836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,20151549.0,20151549.0,,,,,,,,,,,,,,,,,,,,,0.138976,,,,145000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20151549.0,,,145000000.0,,,,,,,,,,,0.138976,,,,,,,,,,,,,,,,402715125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402715125.0,,,402715125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,20661441.0,20661441.0,,,-51772800.0,,,82383468.0,-62645088.0,6795180.0,66851628.0,480969312.0,329922168.0,,1493451132.0,,,,,,1854307548.0,92867460.0,,59215140.0,-100762812.0,26274696.0,,,,329922168.0,6795180.0,,,,92867460.0,,,,,1229604.0,10872288.0,139721844.0,,,,1012481820.0,222234744.0,,,351343164.0,343512528.0,343512528.0,,419100816.0,351343164.0,,1229604.0,165996540.0,343512528.0,0.0,,139721844.0,,526399944.0,285268128.0,,,343512528.0,,0.478898,-18767640.0,,112346976.0,35334936.0,1912551948.0,20661441.0,,1854307548.0,,82383468.0,,,-35140788.0,285268128.0,,1219508304.0,35334936.0,-145546284.0,1193233608.0,,,,,,,1012481820.0,1327907604.0,0.0,,-52096380.0,73970388.0,,-62645088.0,43359720.0,480969312.0,-1007779371.0,,68987256.0,36435108.0,0.459484,,,,1560691056.0,150140845.0,,,1493451132.0,1359230148.0,1327907604.0,187093956.0,526399944.0,,1912551948.0,419100816.0,,60121164.0,59215140.0,,0.0,,144054054.0,139721844.0,,,,-1007779371.0,,12749052.0,413189841.0,-145546284.0,,-10030980.0,,68987256.0,201460908.0,68987256.0,,,269542140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,22273060.0,22273060.0,,,,,,,,,,,,,,,,,,,,,0.157222,,,,141666667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22273060.0,,,147826087.0,,,,,,,,,,,0.150671,,,,,,,,,,,,,,,,423122631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423122631.0,,,423122631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,21896000.0,21896000.0,,,,,,194166000.0,,,,401469600.0,,,,55963600.0,,,,,,,0.15456,,,,141666667.0,,,240147600.0,,,,,115855600.0,,,0.0,,,,,,,318136000.0,,,,,349498800.0,173944400.0,,,,,,1223600.0,,173944400.0,,,,,531300000.0,,80886400.0,,,7856800.0,,,,,41409200.0,1798563200.0,21896000.0,,1770484800.0,147826087.0,,,,,285227600.0,,,,,,0.14812,,,,,,881893600.0,,60922400.0,,,,,-32071200.0,,,48879600.0,,,,,,359996000.0,,,,,,1364249600.0,,1239184800.0,,,311116400.0,,434313600.0,,,-105744800.0,,,33810000.0,,140392000.0,11914000.0,,,41860000.0,,,415959600.0,-144835600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,28182546.0,28182546.0,,,,,,,,,,,,,,,,,,,,,0.198109,,,,142258065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28182546.0,,,147000000.0,,,,,,,,,,,0.191718,,,,,,,,,,,,,,,,3121999818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121999818.0,,,3121999818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,43727736.0,43727736.0,,,-40992588.0,,,68204192.0,22306508.0,9926980.0,61664064.0,469487760.0,281692656.0,,1508025050.0,,,,,,1894768512.0,94072734.0,,117780698.0,-119474124.0,28379484.0,,,,281692656.0,9926980.0,,,,94072734.0,,,,,,525546.0,138627356.0,,,,952814898.0,237721974.0,3386852.0,,350013636.0,374597510.0,374597510.0,,359823828.0,350013636.0,,,210860734.0,374597510.0,0.0,,182481250.0,,534363494.0,286656146.0,85722392.0,,374597510.0,,0.689049,-6890492.0,,150598126.0,45722502.0,1867848878.0,43727736.0,,1894768512.0,,68204192.0,,,-35678734.0,286656146.0,,1282449028.0,45722502.0,-148028790.0,1254069544.0,,,,,,,952814898.0,1360405018.0,37664130.0,,-77547232.0,32408670.0,,22306508.0,50569204.0,469487760.0,-6061454480.0,,100028922.0,29722546.0,0.665692,,,,1691323816.0,150263158.0,,,1508025050.0,1464930278.0,1360405018.0,202043240.0,534363494.0,,1867848878.0,359823828.0,,47649504.0,117780698.0,,37664130.0,,145169492.0,138627356.0,,,,-6061454480.0,,-8583918.0,-4552611914.0,-148028790.0,85722392.0,-10394132.0,,100028922.0,226393538.0,100028922.0,,,342188840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,25888592.0,25888592.0,,,,,,,,,,,,,,,,,,,,,0.177068,,,,146206897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25888592.0,,,151428571.0,,,,,,,,,,,0.170962,,,,,,,,,,,,,,,,431191596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431191596.0,,,431191596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,25839990.0,25839990.0,,,,,,,,,,,,,,,,,,,,,0.17427,,,,148275862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25839990.0,,,148275862.0,,,,,,,,,,,0.17427,,,,,,,,,,,,,,,,424376766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424376766.0,,,424376766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,28973882.0,28973882.0,,,,,,,,,,,,,,,,,,,,,0.216223,,,,134000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28973882.0,,,137941176.0,,,,,,,,,,,0.210045,,,,,,,,,,,,,,,,436276236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436276236.0,,,436276236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,33737932.0,33737932.0,,,-198655728.0,,,199442124.0,-25164672.0,8408388.0,81724692.0,215291028.0,87894876.0,,1700127660.0,,,,,,1977604464.0,99630324.0,,561123792.0,-155645916.0,29096652.0,,,,87894876.0,8408388.0,,-30487968.0,,99630324.0,,,,,,10344132.0,143366040.0,,,,291027012.0,285582732.0,2419680.0,,349704252.0,291752916.0,291752916.0,,295745388.0,349704252.0,,,234406500.0,291752916.0,0.0,,205309848.0,,563482980.0,315223812.0,1193809620.0,,291752916.0,,0.786396,-53958864.0,,172583676.0,70412688.0,1995873048.0,33737932.0,,1977604464.0,,199442124.0,,,-114208896.0,315223812.0,,1291201740.0,70412688.0,-171857772.0,1262105088.0,,,,,,,291027012.0,1414121484.0,72469416.0,-18510552.0,-1270332.0,-82511088.0,,-25164672.0,56681004.0,215291028.0,-1103518860.0,,115902672.0,38351928.0,0.719855,,,,1745194200.0,161008403.0,,,1700127660.0,1496511588.0,1414121484.0,171373836.0,563482980.0,,1995873048.0,295745388.0,,58858716.0,561123792.0,,72469416.0,,147384615.0,143366040.0,,,,-1103518860.0,,-2480172.0,436365492.0,-171857772.0,1193809620.0,-13489716.0,,115902672.0,248682612.0,115902672.0,,,374264004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,30792365.0,30792365.0,,,,,,,,,,,,,,,,,,,,,0.209269,,,,147142857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30792365.0,,,147142857.0,,,,,,,,,,,0.209269,,,,,,,,,,,,,,,,449807693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449807693.0,,,449807693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,30766662.0,30766662.0,,,,,,145556898.0,,,,125105764.0,,,,56915326.0,,,,,,,0.209909,,,,146571429.0,,,189817710.0,78445992.0,,,,124745920.0,,,2398960.0,,,,,,,341072138.0,,,,,429233918.0,221783852.0,,,,,,,,221783852.0,,,,,648079044.0,,57155222.0,,,7376802.0,,,,,73288228.0,1983999894.0,30766662.0,,2004091184.0,150882353.0,,,,,315943032.0,,,,,,0.203912,,,,,,1387918308.0,,0.0,,,,,11994800.0,,,59854052.0,,,,,,392889674.0,,,,,,1570179294.0,,1356012140.0,,,333035622.0,,413820600.0,,,-61473350.0,,,45760162.0,,145556898.0,14993500.0,,,51817536.0,,,449805000.0,-170386134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,39345897.0,39345897.0,,,,,,,,,,,,,,,,,,,,,0.27054,,,,145434783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39345897.0,,,148666667.0,,,,,,,,,,,0.264659,,,,,,,,,,,,,,,,508791263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508791263.0,,,508791263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,39386065.0,39386065.0,,,-279356065.0,,,276464305.0,187663175.0,8675280.0,89704805.0,240739020.0,194169635.0,,1776866030.0,,,,,,2451911255.0,107296345.0,,-480212895.0,58979855.0,33676955.0,,,,194169635.0,8675280.0,,,,107296345.0,,,,,,12771940.0,166637670.0,,,,1440759175.0,255920760.0,183084555.0,,507865350.0,423823575.0,423823575.0,,479309220.0,507865350.0,,,263632120.0,423823575.0,0.0,,229955165.0,,942653515.0,366289600.0,95367835.0,,423823575.0,,0.957896,-124887885.0,,207242800.0,268150495.0,2256175250.0,39386065.0,,2451911255.0,,276464305.0,,,-157239450.0,366289600.0,,1128750320.0,268150495.0,-199651930.0,1095073365.0,,,,,,,1440759175.0,1509257740.0,-60245.0,-21266485.0,-2349555.0,36508470.0,,187663175.0,66992440.0,240739020.0,-1178086868.0,,140250360.0,30002010.0,0.939822,,,,1917959820.0,149230769.0,,,1776866030.0,1358705485.0,1509257740.0,98681310.0,942653515.0,,2256175250.0,479309220.0,,-7711360.0,-480212895.0,,-60245.0,,146415094.0,166637670.0,,,,-1178086868.0,,180735.0,509917787.0,-199651930.0,95367835.0,-19097665.0,,140250360.0,559254335.0,140250360.0,,,387315105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,36878490.0,36878490.0,,,,,,,,,,,,,,,,,,,,,0.24834,,,,148500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36878490.0,,,152307692.0,,,,,,,,,,,0.242132,,,,,,,,,,,,,,,,498480465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498480465.0,,,498480465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,37659600.0,37659600.0,,,,,,200344000.0,,,,580680600.0,,,,68281800.0,,,,,,,0.2536,,,,148500000.0,,,348636600.0,,,,,140304200.0,,,4121000.0,,,,,,,380400000.0,,,,,554496400.0,302925200.0,,,,,,77031000.0,,302925200.0,,,,,1023656400.0,,106004800.0,,,8178600.0,,,,,290942600.0,2397027200.0,37659600.0,,2632304600.0,152307692.0,,,,,388325000.0,,,,,,0.24726,,,,,,1161361200.0,,0.0,,,,,226781800.0,,,70183800.0,,,,,,440756800.0,,,,,,1848046600.0,,1608648200.0,,,370573000.0,,548980600.0,,,149687400.0,,,55094600.0,,178217400.0,17435000.0,,,60356800.0,,,509038600.0,-210107600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,25258272.0,25258272.0,,,,,,,,,,,,,,,,,,,,,0.163936,,,,154074074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25258272.0,,,154074074.0,,,,,,,,,,,0.163936,,,,,,,,,,,,,,,,179904471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179904471.0,,,179904471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,75145668.6,75145668.6,,,-282367451.92,,,359776537.92,317825727.68,4694307.04,399949.52,683893898.08,366367978.0,,2145471402.08,,,,,,3202625762.16,113366216.88,,-359876061.68,248607261.68,42150475.92,,,,366367978.0,4694307.04,,,,113366216.88,,,,,77409086.0,27267655.76,196468556.48,-1897751.2,,,1313452150.32,256996929.2,11986122.4,,759405232.88,606285764.56,606285764.56,,730838822.96,759405232.88,,77409086.0,305340750.16,606285764.56,550750888.32,,263190274.24,,1312353061.84,436585390.56,148125353.68,,606285764.56,,1.140756,-17879041.68,,249106116.8,356479272.48,2876310225.04,75145668.6,,3202625762.16,,359776537.92,,,-64524158.96,436585390.56,,1632076540.72,356479272.48,-240116834.08,1589926064.8,,,,,-1897751.2,,1313452150.32,1890272700.32,618.16,,618.16,222637741.92,,317825727.68,76509663.2,683893898.08,-891707782.76,,172596453.6,45746312.64,1.120829,,,,2170042643.92,153989973.0,,,2145471402.08,1895266814.96,1890272700.32,192472770.24,1312353061.84,,2876310225.04,730838822.96,,41850668.32,-359876061.68,,618.16,,151300121.0,196468556.48,,,,-891707782.76,,-1498419.84,1015144586.92,-240116834.08,148125353.68,-21075547.04,,172596453.6,274775828.96,172596453.6,,,328113146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,46554683.45,46554683.45,,,,,,,,,,,,,,,,,,,,,0.307549,,,,151373469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46554683.45,,,157814894.0,,,,,,,,,,,0.294996,,,,,,,,,,,,,,,,604608968.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604608968.5,,,604608968.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,49845316.55,46545316.55,,,,,,125900000.0,,,,757801236.64,,,,56682658.58,,,,,,,,,,,,0.0,,457100000.0,,,,,198100000.0,,,7110512.36,,,,,,,475390522.02,,,,,861000000.0,395900000.0,,,,,,77900000.0,,395900000.0,,,,,1521000000.0,,230800000.0,,,11516441.02,,,,,449553326.82,3234800000.0,46545316.55,,3647500000.0,,,,,,211100000.0,,,,,,,,,,597611286.86,,1416700000.0,,1532500000.0,,,,,402500000.0,,,-443908968.5,,,,,,548747153.76,,,,,,2404200000.0,,2126500000.0,,,462972553.1,,830600000.0,,,-300579969.22,,,67298232.16,,211100000.0,20680323.52,,,-458108968.5,,,604491031.5,-256547761.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,75723155.2,75723155.2,,,,,,,,,,,,,,,,,,,,,0.426888,,,,177384127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75723155.2,,,183200000.0,,,,,,,,,,,0.413336,,,,,,,,,,,,,,,,884901556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884901556.0,,,884901556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,76232131.6,76232131.6,,,-480612253.92,,,631572945.44,3413535668.64,,-137246243.84,1113485407.2,795447338.72,,4256934029.76,,2377732658.48,,,,9121715894.24,241357273.36,,-171182204.08,179191002.32,78983943.92,,,,795447338.72,,,-40943826.08,267885664.32,241357273.36,,2377732658.48,,,111318412.32,-415743130.64,390616045.04,2763643986.48,,,2577645304.8,485116784.48,78083439.52,,4452042200.56,1068738707.52,1068738707.52,,1427020284.16,4452042200.56,,111318412.32,911170523.12,1068738707.52,770821054.08,,832186579.2,,5433887924.4,877934880.8,297917653.44,,1068738707.52,,1.465198,-94200124.96,,354777308.96,591229678.8,5683954313.92,76232131.6,,9121715894.24,,631572945.44,,,-112019399.76,877934880.8,,1906831122.64,591229678.8,-487318835.76,1836356108.4,,,,,2763643986.48,,2577645304.8,3687827969.84,-669.52,,0.0,218833281.52,,3413535668.64,109816678.96,1113485407.2,-1260588474.4,,244960630.0,72877921.52,1.420193,,,,2983878573.36,172484101.0,,,4256934029.76,2739017701.84,3687827969.84,373097384.72,5433887924.4,,5683954313.92,1427020284.16,,164975753.68,-171182204.08,,-669.52,,167186065.0,390616045.04,,,,-1260588474.4,,-14715380.08,891103519.76,-487318835.76,297917653.44,-25627217.04,267885664.32,244960630.0,244860871.52,244960630.0,,,551987772.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,75366261.67,75366261.67,,,,,,,,,,,,,,,,,,,,,0.388119,,,,194183636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75366261.67,,,203430476.0,,,,,,,,,,,0.370477,,,,,,,,,,,,,,,,998716403.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998716403.58,,,998716403.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,98133738.33,91933738.33,,,,,,217800000.0,,,,1060505137.3,,,,24344437.62,2293322111.2,,,,,,,,,,,0.0,,1087300000.0,,,,265600066.0,332500000.0,,,10476486.26,,,,,,,843795105.24,,,,,4615300000.0,581100000.0,,,,,,113800000.0,,783600000.0,,,,,5675800000.0,,316400000.0,,,15066433.72,,,,,637460627.18,5744100000.0,91933738.33,,9267800000.0,,,,,,421600000.0,,,,,,,,,,3414090865.92,,2361300000.0,,2475900000.0,,,,,3495800000.0,,,-718816403.58,,,,,,971906375.98,,,,,,4006800000.0,,3592000000.0,,,812116492.0,,1737300000.0,,,,202500000.0,,120428420.04,,421600000.0,37066137.3,,,-735016403.58,,,998283596.42,-513740262.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,55402599.84,55402599.84,,,,,,,,,,,,,,,,,,,,,0.241527,,,,229384313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55402599.84,,,234729574.0,,,,,,,,,,,0.236027,,,,,,,,,,,,,,,,1052413098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052413098.0,,,1052413098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
