2001-12-31,56000528.73,56000528.73,,,-949584654.27,,,541388558.97,3607721618.67,,-117758905.92,1176282798.66,1415808862.02,,4331510398.08,,2397063107.97,,,,9937620003.24,237421456.02,,,378631799.19,124974309.24,,,,1415808862.02,,26858863.98,-146822170.59,322909257.24,237421456.02,,2397063107.97,,,115253060.49,-23251162.32,433752139.89,,,,2511714655.44,54820272.42,684603027.9,,5401760353.56,586888820.73,663857711.01,76968890.28,1957197420.99,5401760353.56,,115253060.49,631587294.54,663857711.01,266284445.76,,506612985.3,,6390230691.06,1022945842.89,320603686.74,,586888820.73,,1.592616,4209214.68,,398174090.04,554718197.61,6288707819.07,4286926.53,,9937620003.24,,541388558.97,,,-118359730.71,1022945842.89,,3291426939.96,554718197.61,-589193703.0,3276594207.0,,,,,,,2511714655.44,3547389312.18,0.0,,-76968890.28,-505409959.26,,3607721618.67,126377610.21,1176282798.66,-2462645732.88,,220082877.63,71456856.21,1.532516,,,,4030550172.0,143608847.0,,,4331510398.08,3798039925.26,3547389312.18,-63539458.29,6390230691.06,,6288707819.07,1957197420.99,,-459008116.2,,76968890.28,0.0,,138189557.0,433752139.89,,,,-2462645732.88,,18139678.11,1061291453.82,-589193703.0,320603686.74,-44497510.65,322909257.24,271796479.83,232510246.74,271796479.83,,,771694405.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,47120055.48,47120055.48,,,,,,,,,,,,,,,,,,,,,0.257326,,,,183114441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47120055.48,,,183114441.0,,,,,,,,,,,0.257326,,,,,,,,,,,,,,,,979275815.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979275815.16,,,979275815.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,73179944.52,67179944.52,,,,,,314000000.0,,,,,,,,55288686.24,2417531840.64,,,,,,,,,,,0.0,,1533700000.0,,,,,328500000.0,,,7891767.36,,,,,,,822941471.52,,,,,5402200000.0,690600000.0,,,,,,115600000.0,,723700000.0,,,,,6434900000.0,,350200000.0,,,21726169.92,,,,,635098752.0,6296900000.0,67179944.52,,10087700000.0,,,,,,396900000.0,,,,,,,,,,,,2353900000.0,,2600600000.0,,,,,3745500000.0,,,-762075815.16,,,,,,923531172.48,,,,,,4038800000.0,,3652800000.0,,,804611931.84,,2258100000.0,,,40300000.0,33100000.0,,83757888.0,,396900000.0,26670755.52,,,-741175815.16,,,980524184.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,-10584112.32,-10584112.32,,,,,,,,,,,,,,,,,,,,,-0.048498,,,,218239159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10584112.32,,,228445667.0,,,,,,,,,,,-0.048498,,,,,,,,,,,,,,,,1050631195.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050631195.68,,,1050631195.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,154399889.58,154399889.58,,,-435417626.25,,,722160923.85,3677436724.65,,-151275690.15,1080839006.7,1403201089.65,,4122159029.85,,1753876416.0,,,0.0,9963777035.1,291745486.05,,-87443618.25,44722308.9,294447425.25,,,,1403201089.65,,3301680.3,-26112951.0,335167735.05,291745486.05,,1753876416.0,,,115758103.35,19309676.7,377488596.15,2812104686.55,,,2479038528.75,626412816.0,24412442.85,,5359677605.1,689444612.25,879940017.75,190495405.5,2125362013.5,5359677605.1,,115758103.35,567083769.15,879940017.75,501150120.0,,272636343.9,,6366179757.9,945372020.1,227113759.35,,689444612.25,,0.395,-308053973.85,,191495594.85,629013556.65,6247521043.35,154399889.58,,9963777035.1,,722160923.85,,,-100550382.6,945372020.1,,3419307782.7,629013556.65,-567883423.95,3241519314.15,,,,,2812104686.55,,2479038528.75,3597597277.2,46523394.75,-8303868.75,-126563997.6,235317050.4,,3677436724.65,103451614.65,1080839006.7,-1828625410.17,,88043980.2,86400000.0,0.385,-239300000.0,,,3910252991.25,227309692.0,,,4122159029.85,3691944126.6,3597597277.2,525862433.4,6366179757.9,,6247521043.35,2125362013.5,,210605357.85,-87443618.25,190495405.5,46523394.75,,222111376.0,377488596.15,,,,-1828625410.17,,-70735303.05,1808991237.18,-567883423.95,227113759.35,-55627539.15,335167735.05,88043980.2,218308864.65,88043980.2,,-254500000.0,265833069.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,49758554.97,49758554.97,,,,,,,,,,,,,,,,,,,,,0.224657,,,,221487208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49758554.97,,,224133713.0,,,,,,,,,,,0.222004,,,,,,,,,,,,,,,,906832500.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906832500.87,,,906832500.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,52141445.03,45441445.03,,,,,,274200000.0,,,,65100000.0,,,,55053812.22,2307040774.5,,,,,,,,,,,0.0,,1323800000.0,,,,346421373.21,371800000.0,,,7900307.25,,,,,,,812999319.99,,,,,5391700000.0,690100000.0,,,,,,117800000.0,,761700000.0,,,,,6601700000.0,,590900000.0,,,18500918.37,,,,,855652519.92,6333600000.0,45441445.03,,10209600000.0,,,,,,354400000.0,,,,,,,,,,2805371007.78,,2373300000.0,,2306900000.0,,,,,3837500000.0,,,-716232500.87,,,,,,900404210.64,,,,,,4313000000.0,,3607900000.0,,,791248248.45,,2020600000.0,,,-24900000.0,71600000.0,,73454428.41,,354400000.0,25851376.32,,,-688532500.87,,,1003967499.13,-552681326.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,64415063.52,64415063.52,,,,,,,,,,,,,,,,,,,,,0.287511,,,,224043533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64415063.52,,,232713043.0,,,,,,,,,,,0.2768,,,,,,,,,,,,,,,,1251642066.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251642066.12,,,1251642066.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,48901331.64,48901331.64,,,-432039440.0,,,783483120.0,4014290560.0,,-115250800.0,1231102880.0,1227407440.0,,4917818080.0,,1880959360.0,,,0.0,10991037120.0,269250800.0,,-178668000.0,-158494560.0,204934240.0,,0.0,,1227407440.0,,10985520.0,-100569280.0,391391840.0,269250800.0,,1880959360.0,,,118546400.0,6191920.0,344153600.0,3120350240.0,,,2729757520.0,824629680.0,18076800.0,,5652964240.0,1016780800.0,1418060000.0,401279200.0,2010890560.0,5652964240.0,,118546400.0,619696000.0,1418060000.0,715071840.0,,414761760.0,,6685524160.0,979728960.0,565565840.0,,1016780800.0,,0.935,20273120.0,,330071840.0,688406320.0,6928708640.0,48901331.64,,10991037120.0,,783483120.0,,,-93778160.0,979728960.0,,3449124000.0,688406320.0,-635575360.0,3371524800.0,,,,,3120350240.0,,2729757520.0,4305512960.0,50634080.0,-20174000.0,-114451680.0,214821040.0,,4014290560.0,121941680.0,1231102880.0,-2739922169.22,,208130160.0,71600000.0,0.91,,,,4100678400.0,229002915.0,,,4917818080.0,3863885760.0,4305512960.0,730851520.0,6685524160.0,,6928708640.0,2010890560.0,,320184480.0,-178668000.0,401279200.0,50634080.0,,223063915.0,344153600.0,,,,-2739922169.22,,43443680.0,945994470.78,-635575360.0,565565840.0,-66913280.0,391391840.0,208130160.0,236792640.0,208130160.0,,-435800000.0,500250800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,52871660.73,52871660.73,,,,,,,,,,,,,,,,,,,,,0.234649,,,,225322097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52871660.73,,,232737896.0,,,,,,,,,,,0.227173,,,,,,,,,,,,,,,,1011299796.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011299796.1,,,1011299796.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,46495393.0,46495393.0,,,,,,445100000.0,,,,19400000.0,,,,52288771.5,329313152.0,,,,,,0.204799,,,,226410566.0,0.0,,1395800000.0,326200000.0,,,417010055.0,314200000.0,,,8539779.5,,,,,,,862136926.0,,,,,5180900000.0,1017800000.0,,,,,,117900000.0,,1017800000.0,,,,,5955700000.0,,361800000.0,,,17679063.5,,,,,365470252.0,7030000000.0,46495393.0,,9980900000.0,235842746.0,,,,,398500000.0,,,,,,0.199798,,,,2591354629.5,,2542300000.0,,2363500000.0,,,,,2950900000.0,,,97185669.0,,,,,,959322595.0,,,,,,4510900000.0,,4025200000.0,,,851499705.0,,2519100000.0,,,-836500000.0,213149401.5,,79906092.0,,398500000.0,27867343.0,,,97185669.0,,,1011611366.5,-623658322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,93068674.74,93068674.74,,,,,,,,,,,,,,,,,,,,,0.642679,,,,226410566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93068674.74,,,235842746.0,,,,,,,,,,,0.625182,,,,,,,,,,,,,,,,1134251050.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134251050.44,,,1134251050.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,92855288.18,92855288.18,,,-295067341.52,,,812634968.88,3912743715.44,312300000.0,-154130699.52,1323306046.16,1318008507.2,,5217658266.24,,2057576436.16,,58800000.0,0.0,11312622559.84,220500870.24,,-125443908.24,128842132.72,178319718.08,,0.0,,1318008507.2,312300000.0,9295848.8,-21989922.08,405618080.0,220500870.24,,2057576436.16,,,118446735.68,42581035.28,333650066.96,2917990399.52,,,2884005547.92,533660446.48,17892032.48,,5793099981.76,1371384301.28,1615274945.2,243890643.92,2130643476.08,5793099981.76,,118446735.68,662701738.72,1615274945.2,1038534000.56,,484382020.64,,6515875426.48,1008447357.68,604728592.16,,1371384301.28,,1.2,-196112170.8,,456295314.72,389125377.76,7348301742.32,92855288.18,,11312622559.84,,812634968.88,,,-95556946.24,1008447357.68,,3588189816.4,389125377.76,-674797290.72,3513223462.0,,,,,2917990399.52,,2884005547.92,4796747133.36,276075760.8,-93658153.12,157729126.24,322855308.16,,3912743715.44,140136875.76,1323306046.16,-2682075129.82,,292169101.28,127000000.0,1.17,-230500000.0,,,4297571001.36,243917617.0,,,5217658266.24,4072571837.04,4796747133.36,438103500.24,6515875426.48,,7348301742.32,2130643476.08,,25088885.92,-125443908.24,243890643.92,276075760.8,,227226537.0,333650066.96,,,,-2682075129.82,,40082156.8,1131113850.9,-674797290.72,604728592.16,-81663223.6,405618080.0,292169101.28,224999164.32,292169101.28,,-169600000.0,715678692.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,67701480.63,67701480.63,,,,,,,,,,,,,,,,,,,,,0.285011,,,,237539918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67701480.63,,,243972159.0,,,,,,,,,,,0.277497,,,,,,,,,,,,,,,,1233781550.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233781550.97,,,1233781550.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,81198519.37,67698519.37,,,,,,981549484.32,,,,57600000.0,,,,55467842.88,4249517705.76,,,,,,,,,,,5431300000.0,,1531500000.0,452200000.0,,,570057382.56,346700000.0,,,6840114.72,,,,,,,1050346981.92,,,,,1085300000.0,1163000000.0,,,,,,170800000.0,,1163000000.0,,,,,7692600000.0,,873500000.0,,,34748765.28,,,,,538204766.4,9582000000.0,67698519.37,,13324100000.0,,,,,,384600000.0,,,,,,,,,,3263975130.72,,3713400000.0,,558.24,,,,,3677900000.0,,,-942681550.97,,,,,,1176461213.28,,,,,,6615300000.0,,5631500000.0,,,1033722036.48,,2966700000.0,,,-752500000.0,,,110586785.76,,384600000.0,36246523.2,,,-959681550.97,,,1233718449.03,-722531148.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,125366266.8,125366266.8,,,,,,,,,,,,,,,,,,,,,0.449572,,,,278856819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125366266.8,,,283284251.0,,,,,,,,,,,0.442546,,,,,,,,,,,,,,,,1368650923.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368650923.2,,,1368650923.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,101215231.32,101215231.32,,,-672145247.28,,,1065854413.92,3903600577.92,532977186.72,-70283746.92,1550942854.32,1461062973.36,,7341007970.52,,4349097493.32,,68600000.0,5673892394.52,14385784160.04,281434866.24,,5252389250.88,-853403239.68,147365903.52,,5673892394.52,,1461062973.36,532977186.72,,,604060609.8,281434866.24,,4349097493.32,,,125271362.64,54787696.68,423402955.68,-1476159766.68,,,4658226377.04,837306851.16,20295269.52,,1260309387.6,1114943255.64,1114943255.64,,3059894574.0,1260309387.6,,125271362.64,800015557.44,1114943255.64,679443454.56,,652649653.92,,8195010967.32,1179028931.16,471291120.84,,1114943255.64,,1.515,-581.16,,591863804.88,707136309.72,10400902544.52,101215231.32,,14385784160.04,,1065854413.92,,,-171260296.92,1179028931.16,,4478867615.52,707136309.72,-755625975.48,4478867615.52,,,,,-1476159766.68,,4658226377.04,6190773192.72,581.16,-152265082.32,-26193462.36,-603260933.64,,3903600577.92,193955176.08,1550942854.32,-3216933206.16,,363816039.72,149200000.0,1.485,-595200000.0,,,5372461556.16,244960000.0,,,7341007970.52,5131517269.44,6190773192.72,666046554.24,8195010967.32,,10400902544.52,3059894574.0,,107575040.64,5252389250.88,,581.16,,240020000.0,423402955.68,,,,-3216933206.16,,39490984.32,1502878696.08,-755625975.48,471291120.84,-100176873.84,604060609.8,363816039.72,240944286.72,363816039.72,,-507700000.0,1282704388.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,97587444.78,97587444.78,,,,,,,,,,,,,,,,,,,,,0.40658,,,,240020000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97587444.78,,,244960000.0,,,,,,,,,,,0.398381,,,,,,,,,,,,,,,,1430549540.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430549540.28,,,1430549540.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,97812555.22,79112555.22,,,,,,1036384594.28,,,,52300000.0,,,,74627639.64,23000000.0,,,,,,,,,,,5492700000.0,,1149300000.0,501400000.0,,,,365300000.0,,,10553551.18,,,,,,,1204096817.46,,,,,1178700000.0,854800000.0,,,,,,140600000.0,,854800000.0,,,,,7879400000.0,,924800000.0,,,39714494.3,,,,,686854832.4,9943300000.0,79112555.22,,13753300000.0,,,,,,410000000.0,,,,,,,,,,-1688926991.14,,4250200000.0,,0.0,,,,,3729600000.0,,,-1060549540.28,,,,,,1358104198.32,,,,,,7256600000.0,,5873900000.0,,,1188190996.08,,2686700000.0,,,5240400000.0,,,143603195.36,,410000000.0,45867169.72,,,-1114049540.28,,,1433850459.72,-703643859.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,130562765.52,130562765.52,,,,,,,,,,,,,,,,,,,,,0.544207,,,,239913607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130562765.52,,,247921274.0,,,,,,,,,,,0.52663,,,,,,,,,,,,,,,,1538336967.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538336967.75,,,1538336967.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,130593163.16,130593163.16,,,-377582432.83,,,1007687150.7,3825709760.06,467654485.53,163949306.51,1566712682.38,1217321214.67,,8081485882.02,,4458412975.24,,70900000.0,5432810164.92,14691330089.9,341393853.42,,5447305298.51,43886583.03,185841812.23,,5432810164.92,,1217321214.67,467654485.53,15500000.0,-28700000.0,510641215.73,341393853.42,,4458412975.24,,,124061275.42,63979893.5,415171066.87,-1820533450.46,,,4742124884.15,661194301.38,70878084.65,,1115052915.02,1663182724.43,1663182724.43,,2692662850.9,1115052915.02,,124061275.42,927211316.41,1663182724.43,956602255.44,,741369504.18,,7729895568.03,972697524.38,1262007099.76,,1663182724.43,,1.815,0.0,,681787813.65,657995051.5,10774148732.92,130593163.16,,14691330089.9,,1007687150.7,,,-184442778.42,972697524.38,,4867885824.87,657995051.5,-557526457.51,4867885824.87,,,,,-1820533450.46,,4742124884.15,6961434521.87,0.0,-257619749.71,-32489638.14,277213368.79,,3825709760.06,199338073.45,1566712682.38,-3625843233.18,,435664538.78,178500000.0,1.76,-21800000.0,,,5905962786.97,248440000.0,,,8081485882.02,5609255329.05,6961434521.87,476751522.96,7729895568.03,,10774148732.92,2692662850.9,,-171047067.97,5447305298.51,,26500000.0,,240200000.0,415171066.87,,,,-3625843233.18,,-82974291.24,1538750049.61,-557526457.51,1262007099.76,-118863259.98,510641215.73,435664538.78,296707457.92,435664538.78,,-190700000.0,679388886.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,101569256.64,101569256.64,,,,,,,,,,,,,,,,,,,,,0.382076,,,,237900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101569256.64,,,237900000.0,,,,,,,,,,,0.382076,,,,,,,,,,,,,,,,1460058826.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460058826.32,,,1460058826.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,101630743.36,80330743.36,,,,,,1063574496.56,,,,43600000.0,,,,75627102.19,4012800000.0,,,,,,,,,,,5530800000.0,,1609400000.0,461800000.0,,,,324400000.0,,,9746979.75,,,,,,,1224725059.69,,,,,1087500000.0,755500000.0,,,,,,125200000.0,,755500000.0,,,,,7849100000.0,,410600000.0,,,51284300.35,,,,,1794850428.32,10381000000.0,80330743.36,,14163300000.0,,,,,,417500000.0,,,,,,,,,,-1946004548.77,,4600800000.0,,0.0,,,,,3686700000.0,,,-1077258826.32,,,,,,1384426148.59,,,,,,7245900000.0,,6314200000.0,,,1224725059.69,,3135100000.0,,,5414200000.0,,,147004869.76,,417500000.0,45436112.5,,,-1115458826.32,,,1460941173.68,-543894416.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,141973398.07,141973398.07,,,,,,,,,,,,,,,,,,,,,0.603143,,,,235380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141973398.07,,,245420000.0,,,,,,,,,,,0.578458,,,,,,,,,,,,,,,,1632142944.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632142944.53,,,1632142944.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,142520577.45,142520577.45,,,-838126027.0,,,1049434510.75,3978321723.5,464457615.5,166263831.25,1873947300.5,1741716814.5,,9914572576.5,,4695628442.0,,62400000.0,6077690961.0,17269022016.25,344239373.0,,5487509197.25,-67867007.5,184882254.0,,6077690961.0,,1741716814.5,464457615.5,9100000.0,-128000000.0,601092725.25,344239373.0,,4695628442.0,,,119317652.0,62761980.5,450043629.25,-1476955813.75,,,5849365552.5,892179610.0,34834094.25,,1155738983.0,2042213004.25,2042213004.25,,3255608940.75,1155738983.0,,119317652.0,990376246.5,2042213004.25,1063348281.0,,805493992.5,,8698473860.0,1079063232.25,1590166998.25,,2042213004.25,,1.98,0.0,,720109844.25,958944831.25,13170181517.25,142520577.45,,17269022016.25,,1049434510.75,,,-170968483.75,1079063232.25,,5050678430.75,958944831.25,-629019603.0,5050678430.75,,,,,-1476955813.75,,5849365552.5,8570548156.25,0.0,-415810096.75,-47246208.0,105504227.5,,3978321723.5,204501613.0,1873947300.5,-3747099532.56,,466359646.5,222000000.0,1.9,-450000000.0,,,6192003427.5,245420000.0,,,9914572576.5,5856172423.25,8570548156.25,721211126.25,8698473860.0,,13170181517.25,3255608940.75,,25425293.5,5487509197.25,,37200000.0,,235380000.0,450043629.25,,,,-3747099532.56,,29429038.5,1639409902.44,-629019603.0,1590166998.25,-139036852.5,601092725.25,466359646.5,335831004.25,466359646.5,,-553800000.0,957844053.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,118586656.86,118586656.86,,,,,,,,,,,,,,,,,,,,,0.090911,,,,237898200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118586656.86,,,237898200.0,,,,,,,,,,,0.090911,,,,,,,,,,,,,,,,1668655702.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668655702.86,,,1668655702.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,118713343.14,89613343.14,,,,,,1137991429.2,,,,71000000.0,,,,90200038.56,4584500000.0,,,,,,,,,,228800000.0,6422900000.0,,2363100000.0,464700000.0,,,,375500000.0,,,10367346.96,,,,,,,1392914412.0,,,,,1176000000.0,1276900000.0,,,,,,120600000.0,,1276900000.0,,,,,9159600000.0,,771000000.0,,,65158428.96,,,,,1063167059.52,12947800000.0,89613343.14,,17410700000.0,234880000.0,,,,,455000000.0,,,,,,,,,,-1358958009.48,,5678800000.0,,0.0,,,,,4324800000.0,,,-1210755702.86,,,,,,1582128794.04,,,,,,8983900000.0,,8251100000.0,,,1392914412.0,,3963900000.0,,,5454300000.0,,,169531797.48,,455000000.0,50684137.44,,,-1261555702.86,,,1670444297.14,-626761743.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
